bloco,status,tempo_python_us,tempo_fpga_us,rtt_total_us
413,OK,78.400,0.44,15947.90001399815
414,OK,115.700,0.44,15734.300017356873
415,OK,122.300,0.44,15783.800045028329
416,OK,78.400,0.44,15924.100007396191
417,OK,61.100,0.44,15818.500018212944
418,OK,63.300,0.44,15734.099957626313
419,OK,60.600,0.44,15910.499962046742
420,OK,62.300,0.44,15887.30001822114
421,OK,121.900,0.44,15836.599981412292
422,OK,88.200,0.44,15860.099985729903
423,OK,156.300,0.44,15879.299957305193
424,OK,80.500,0.44,15928.399981930852
425,OK,95.200,0.44,15738.300047814846
426,OK,105.000,0.44,15939.399949274957
427,OK,89.800,0.44,15871.699957642704
428,OK,89.000,0.44,15889.000031165779
429,OK,78.300,0.44,15782.499976921827
430,OK,76.400,0.44,15886.899956967682
431,OK,78.100,0.44,15943.699982017279
432,OK,69.500,0.44,15893.30000570044
433,OK,76.600,0.44,15881.50003226474
434,OK,63.800,0.44,15920.499979984015
435,OK,58.100,0.44,15968.000050634146
436,OK,56.100,0.44,15777.59999781847
437,OK,67.200,0.44,15872.800024226308
438,OK,62.500,0.44,15888.69997067377
439,OK,73.100,0.44,15893.700008746237
440,OK,86.300,0.44,15827.299968805164
441,OK,85.600,0.44,15938.600001391023
442,OK,80.500,0.44,15867.099980823696
443,OK,109.500,0.44,15766.999975312501
444,OK,85.600,0.44,16072.899976279587
445,OK,101.200,0.44,15895.100019406527
446,OK,80.200,0.44,15911.499969661236
447,OK,204.200,0.44,15469.4999800995
448,OK,178.400,0.44,15633.600007276982
449,OK,72.200,0.44,15887.499961536378
450,OK,71.000,0.44,15879.000013228506
451,OK,74.800,0.44,15855.400008149445
452,OK,88.400,0.44,15879.200014751405
453,OK,114.800,0.44,15962.300007231534
454,OK,184.800,0.44,15539.499989245087
455,OK,74.900,0.44,15973.399975337088
456,OK,113.800,0.44,15664.79995381087
457,OK,94.800,0.44,15894.100011792034
458,OK,92.100,0.44,15880.099963396788
